"","Time","scenario","summary_stat","cumulative_hosp","number"
"3733",2020-07-11,"A","Random",165.704749678512,9
"3734",2020-07-12,"A","Random",182.883449661969,9
"3735",2020-07-13,"A","Random",206.964146038941,9
"3736",2020-07-14,"A","Random",228.996814312077,9
"3737",2020-07-15,"A","Random",255.786322343571,9
"3738",2020-07-16,"A","Random",285.075875416454,9
"3739",2020-07-17,"A","Random",318.428653453268,9
"3740",2020-07-18,"A","Random",359.645640433135,9
"3741",2020-07-19,"A","Random",390.005826936596,9
"3742",2020-07-20,"A","Random",414.470747903333,9
"3743",2020-07-21,"A","Random",449.827872903235,9
"3744",2020-07-22,"A","Random",494.000000479169,9
"3745",2020-07-23,"A","Random",544.362382860525,9
"3746",2020-07-24,"A","Random",591.780745092905,9
"3747",2020-07-25,"A","Random",642.32186464961,9
"3748",2020-07-26,"A","Random",706.674998109092,9
"3749",2020-07-27,"A","Random",768.058520153729,9
"3750",2020-07-28,"A","Random",845.018396151229,9
"3751",2020-07-29,"A","Random",897.08770901708,9
"3752",2020-07-30,"A","Random",983.676062510261,9
"3753",2020-07-31,"A","Random",1081.83405683363,9
"3754",2020-08-01,"A","Random",1172.96505184535,9
"3755",2020-08-02,"A","Random",1269.43159555545,9
"3756",2020-08-03,"A","Random",1381.62205210071,9
"3757",2020-08-04,"A","Random",1502.21719218338,9
"3758",2020-08-05,"A","Random",1631.96751283534,9
"3759",2020-08-06,"A","Random",1765.91400169006,9
"3760",2020-08-07,"A","Random",1924.15712899661,9
"3761",2020-08-08,"A","Random",2068.15598727291,9
"3762",2020-08-09,"A","Random",2246.77874567857,9
"3763",2020-08-10,"A","Random",2423.03690238979,9
"3764",2020-08-11,"A","Random",2623.5478641543,9
"3765",2020-08-12,"A","Random",2840.01032496325,9
"3766",2020-08-13,"A","Random",3077.90887384803,9
"3767",2020-08-14,"A","Random",3338.78837728356,9
"3768",2020-08-15,"A","Random",3603.16605927834,9
"3769",2020-08-16,"A","Random",3899.54402321972,9
"3770",2020-08-17,"A","Random",4217.9856202073,9
"3771",2020-08-18,"A","Random",4530.00811401517,9
"3772",2020-08-19,"A","Random",4879.41247374709,9
"3773",2020-08-20,"A","Random",5305.32124159629,9
"3774",2020-08-21,"A","Random",5695.99386263326,9
"3775",2020-08-22,"A","Random",6099.42713904646,9
"3776",2020-08-23,"A","Random",6535.78482003048,9
"3777",2020-08-24,"A","Random",6972.31037571275,9
"3778",2020-08-25,"A","Random",7412.75486830243,9
"3779",2020-08-26,"A","Random",7869.15551127505,9
"3780",2020-08-27,"A","Random",8299.58313719753,9
"3781",2020-08-28,"A","Random",8755.4068412515,9
"3782",2020-08-29,"A","Random",9255.90162408668,9
"3783",2020-08-30,"A","Random",9736.67550706914,9
"3784",2020-08-31,"A","Random",10210.2560165912,9
"3785",2020-09-01,"A","Random",10720.2473943546,9
"3786",2020-09-02,"A","Random",11206.8981587114,9
"3787",2020-09-03,"A","Random",11680.539121238,9
"3788",2020-09-04,"A","Random",12182.2354762561,9
"3789",2020-09-05,"A","Random",12668.5333109146,9
"3790",2020-09-06,"A","Random",13126.8490969577,9
"3791",2020-09-07,"A","Random",13611.3434194048,9
"3792",2020-09-08,"A","Random",14009.1292689532,9
"3793",2020-09-09,"A","Random",14337.076557923,9
"3794",2020-09-10,"A","Random",14656.8187518031,9
"3795",2020-09-11,"A","Random",14875.0082697471,9
"3796",2020-09-12,"A","Random",15067.0330529536,9
"3797",2020-09-13,"A","Random",15254.0726542185,9
"3798",2020-09-14,"A","Random",15356.6771607608,9
"3799",2020-09-15,"A","Random",15355.4245552287,9
"3800",2020-09-16,"A","Random",15326.8616219999,9
"3801",2020-09-17,"A","Random",15284.8203772708,9
"3802",2020-09-18,"A","Random",15150.0158766664,9
"3803",2020-09-19,"A","Random",14999.6498088608,9
"3804",2020-09-20,"A","Random",14830.2152300249,9
"3805",2020-09-21,"A","Random",14614.7184911403,9
"3806",2020-09-22,"A","Random",14350.7175912148,9
"3807",2020-09-23,"A","Random",14055.1602415027,9
"3808",2020-09-24,"A","Random",13691.535446097,9
"3809",2020-09-25,"A","Random",13316.4727686904,9
"3810",2020-09-26,"A","Random",12949.8510902992,9
"3811",2020-09-27,"A","Random",12506.5503300173,9
"3812",2020-09-28,"A","Random",12061.324464881,9
"3813",2020-09-29,"A","Random",11636.2588894165,9
"3814",2020-09-30,"A","Random",11178.8649953469,9
"3815",2020-10-01,"A","Random",10723.2984051319,9
"3816",2020-10-02,"A","Random",10244.5907392354,9
"3817",2020-10-03,"A","Random",9792.60194423283,9
"3818",2020-10-04,"A","Random",9361.27727505197,9
"3819",2020-10-05,"A","Random",8934.31172053676,9
"3820",2020-10-06,"A","Random",8511.24383263949,9
"3821",2020-10-07,"A","Random",8113.38148070024,9
"3822",2020-10-08,"A","Random",7722.18541357054,9
"3823",2020-10-09,"A","Random",7329.41716240516,9
"3824",2020-10-10,"A","Random",6950.3307709876,9
"3825",2020-10-11,"A","Random",6593.35945025814,9
"3826",2020-10-12,"A","Random",6220.87827968377,9
"3827",2020-10-13,"A","Random",5896.85965102983,9
"3828",2020-10-14,"A","Random",5578.26228841495,9
"3829",2020-10-15,"A","Random",5241.91274035578,9
"3830",2020-10-16,"A","Random",4915.97648761313,9
"3831",2020-10-17,"A","Random",4641.86804931406,9
"3832",2020-10-18,"A","Random",4342.52591871505,9
"3833",2020-10-19,"A","Random",4104.10014536828,9
"3834",2020-10-20,"A","Random",3865.14553465152,9
"3835",2020-10-21,"A","Random",3615.68573389391,9
"3836",2020-10-22,"A","Random",3403.70706932347,9
"3837",2020-10-23,"A","Random",3219.30806309762,9
"3838",2020-10-24,"A","Random",3015.84407659838,9
"3839",2020-10-25,"A","Random",2826.82739778377,9
"3840",2020-10-26,"A","Random",2654.09394687105,9
"3841",2020-10-27,"A","Random",2504.57361807565,9
"3842",2020-10-28,"A","Random",2344.2051346491,9
"3843",2020-10-29,"A","Random",2212.57479673272,9
"3844",2020-10-30,"A","Random",2078.91518322244,9
"3845",2020-10-31,"A","Random",1942.85293576899,9
"3846",2020-11-01,"A","Random",1827.26035175506,9
"3847",2020-11-02,"A","Random",1712.12885104327,9
"3848",2020-11-03,"A","Random",1598.23506576073,9
"3849",2020-11-04,"A","Random",1498.2789826654,9
"3850",2020-11-05,"A","Random",1407.78818309334,9
"3851",2020-11-06,"A","Random",1324.53985333901,9
"3852",2020-11-07,"A","Random",1243.11483436559,9
"3853",2020-11-08,"A","Random",1167.4328967451,9
"3854",2020-11-09,"A","Random",1095.92767357104,9
"3855",2020-11-10,"A","Random",1018.49687194622,9
"3856",2020-11-11,"A","Random",956.822465034526,9
"3857",2020-11-12,"A","Random",890.0441868052,9
"3858",2020-11-13,"A","Random",824.709614008785,9
"3859",2020-11-14,"A","Random",769.361353003391,9
"3860",2020-11-15,"A","Random",718.412604123421,9
"3861",2020-11-16,"A","Random",673.539871976545,9
"3862",2020-11-17,"A","Random",626.454485495611,9
"3863",2020-11-18,"A","Random",584.923380622607,9
"3864",2020-11-19,"A","Random",546.860999523211,9
"3865",2020-11-20,"A","Random",509.412210655039,9
"3866",2020-11-21,"A","Random",480.091835515805,9
"3867",2020-11-22,"A","Random",443.892727049247,9
"3868",2020-11-23,"A","Random",418.90292805954,9
"3869",2020-11-24,"A","Random",390.457779139752,9
"3870",2020-11-25,"A","Random",364.822586183352,9
"3871",2020-11-26,"A","Random",341.698654320572,9
"3872",2020-11-27,"A","Random",319.203115631106,9
"3873",2020-11-28,"A","Random",302.647133222921,9
"3874",2020-11-29,"A","Random",283.510007054816,9
"3875",2020-11-30,"A","Random",263.829861389742,9
"3876",2020-12-01,"A","Random",241.007251940527,9
"3877",2020-12-02,"A","Random",222.491937875834,9
"3878",2020-12-03,"A","Random",207.38573153688,9
"3879",2020-12-04,"A","Random",189.490543429866,9
"3880",2020-12-05,"A","Random",178.932061646627,9
"3881",2020-12-06,"A","Random",169.944355161002,9
"3882",2020-12-07,"A","Random",157.756779279325,9
"3883",2020-12-08,"A","Random",144.878891250675,9
"3884",2020-12-09,"A","Random",131.278783459567,9
"3885",2020-12-10,"A","Random",124.885918357016,9
"3886",2020-12-11,"A","Random",116.784573812022,9
"3887",2020-12-12,"A","Random",111.858016342351,9
"3888",2020-12-13,"A","Random",106.368785489565,9
"3889",2020-12-14,"A","Random",100.830917681565,9
"3890",2020-12-15,"A","Random",94.1440597688794,9
"3891",2020-12-16,"A","Random",88.3299930155916,9
"3892",2020-12-17,"A","Random",81.2985687710814,9
"3893",2020-12-18,"A","Random",78.074573345677,9
"3894",2020-12-19,"A","Random",71.6671491011668,9
"3895",2020-12-20,"A","Random",66.180253243524,9
"3896",2020-12-21,"A","Random",60.9814179045328,9
"3897",2020-12-22,"A","Random",56.7066105375695,9
"3898",2020-12-23,"A","Random",53.0439094569011,9
"3899",2020-12-24,"A","Random",45.6122678617225,9
"3900",2020-12-25,"A","Random",41.0410058475632,9
"3901",2020-03-01,"A","Random",0,10
"3902",2020-03-02,"A","Random",0.917187783967445,10
"3903",2020-03-03,"A","Random",1.83437556793489,10
"3904",2020-03-04,"A","Random",2.20078368249336,10
"3905",2020-03-05,"A","Random",2.20078368249336,10
"3906",2020-03-06,"A","Random",3.11797146646081,10
"3907",2020-03-07,"A","Random",4.03515925042825,10
"3908",2020-03-08,"A","Random",4.40156736498673,10
"3909",2020-03-09,"A","Random",5.33398946555918,10
"3910",2020-03-10,"A","Random",6.34981268768312,10
"3911",2020-03-11,"A","Random",7.44903703135854,10
"3912",2020-03-12,"A","Random",8.36622481532599,10
"3913",2020-03-13,"A","Random",7.73204402436553,10
"3914",2020-03-14,"A","Random",8.11368645552902,10
"3915",2020-03-15,"A","Random",8.97110156309448,10
"3916",2020-03-16,"A","Random",10.5529387712324,10
"3917",2020-03-17,"A","Random",10.4931660948304,10
"3918",2020-03-18,"A","Random",10.2253934184284,10
"3919",2020-03-19,"A","Random",10.5084004114354,10
"3920",2020-03-20,"A","Random",11.3093834454989,10
"3921",2020-03-21,"A","Random",11.8601631149078,10
"3922",2020-03-22,"A","Random",13.0603578918823,10
"3923",2020-03-23,"A","Random",12.4261771009218,10
"3924",2020-03-24,"A","Random",13.7334014445972,10
"3925",2020-03-25,"A","Random",12.7175782224733,10
"3926",2020-03-26,"A","Random",13.0687520204267,10
"3927",2020-03-27,"A","Random",12.4193369128613,10
"3928",2020-03-28,"A","Random",12.8455177038217,10
"3929",2020-03-29,"A","Random",13.4949328113872,10
"3930",2020-03-30,"A","Random",14.6353549119597,10
"3931",2020-03-31,"A","Random",14.0423718778963,10
"3932",2020-04-01,"A","Random",14.0576061945013,10
"3933",2020-04-02,"A","Random",12.1245951884099,10
"3934",2020-04-03,"A","Random",12.7740102959753,10
"3935",2020-04-04,"A","Random",11.9577929453069,10
"3936",2020-04-05,"A","Random",13.5243958368398,10
"3937",2020-04-06,"A","Random",13.2482290318934,10
"3938",2020-04-07,"A","Random",13.4562290318934,10
"3939",2020-04-08,"A","Random",13.6558349033489,10
"3940",2020-04-09,"A","Random",13.6558349033489,10
"3941",2020-04-10,"A","Random",12.7984197957834,10
"3942",2020-04-11,"A","Random",12.8581924721854,10
"3943",2020-04-12,"A","Random",11.5593622570545,10
"3944",2020-04-13,"A","Random",12.1101419264634,10
"3945",2020-04-14,"A","Random",12.4613157244169,10
"3946",2020-04-15,"A","Random",12.1783087314099,10
"3947",2020-04-16,"A","Random",11.2611209474425,10
"3948",2020-04-17,"A","Random",10.8113117113325,10
"3949",2020-04-18,"A","Random",10.236903596774,10
"3950",2020-04-19,"A","Random",9.40311693435807,10
"3951",2020-04-20,"A","Random",8.67030070524112,10
"3952",2020-04-21,"A","Random",8.86990657669663,10
"3953",2020-04-22,"A","Random",8.23572578573618,10
"3954",2020-04-23,"A","Random",8.80173977175017,10
"3955",2020-04-24,"A","Random",8.45056597379671,10
"3956",2020-04-25,"A","Random",8.46580029040172,10
"3957",2020-04-26,"A","Random",8.6242084049602,10
"3958",2020-04-27,"A","Random",8.6242084049602,10
"3959",2020-04-28,"A","Random",9.42519143902361,10
"3960",2020-04-29,"A","Random",10.792188459101,10
"3961",2020-04-30,"A","Random",11.075195452108,10
"3962",2020-05-01,"A","Random",11.7246105596735,10
"3963",2020-05-02,"A","Random",11.241997695211,10
"3964",2020-05-03,"A","Random",11.241997695211,10
"3965",2020-05-04,"A","Random",11.3253988167624,10
"3966",2020-05-05,"A","Random",11.0423918237554,10
"3967",2020-05-06,"A","Random",9.74356160862451,10
"3968",2020-05-07,"A","Random",9.94316748008002,10
"3969",2020-05-08,"A","Random",10.226174473087,10
"3970",2020-05-09,"A","Random",9.42519143902361,10
"3971",2020-05-10,"A","Random",7.77518742593922,10
"3972",2020-05-11,"A","Random",8.40936821689967,10
"3973",2020-05-12,"A","Random",7.47694611632721,10
"3974",2020-05-13,"A","Random",7.95955898078972,10
"3975",2020-05-14,"A","Random",8.0429601023412,10
"3976",2020-05-15,"A","Random",8.0429601023412,10
"3977",2020-05-16,"A","Random",8.32596709534819,10
"3978",2020-05-17,"A","Random",8.89198108136218,10
"3979",2020-05-18,"A","Random",8.32596709534819,10
"3980",2020-05-19,"A","Random",7.39354499477573,10
"3981",2020-05-20,"A","Random",6.54452401575475,10
"3982",2020-05-21,"A","Random",7.82811991428067,10
"3983",2020-05-22,"A","Random",6.54452401575475,10
"3984",2020-05-23,"A","Random",6.54452401575475,10
"3985",2020-05-24,"A","Random",6.34491814429924,10
"3986",2020-05-25,"A","Random",5.97851002974077,10
"3987",2020-05-26,"A","Random",5.89510890818929,10
"3988",2020-05-27,"A","Random",6.26151702274776,10
"3989",2020-05-28,"A","Random",6.26151702274776,10
"3990",2020-05-29,"A","Random",6.26151702274776,10
"3991",2020-05-30,"A","Random",6.26151702274776,10
"3992",2020-05-31,"A","Random",7.4617117997222,10
"3993",2020-06-01,"A","Random",6.17811590119628,10
"3994",2020-06-02,"A","Random",6.82753100876175,10
"3995",2020-06-03,"A","Random",7.74471879272919,10
"3996",2020-06-04,"A","Random",7.72948447612418,10
"3997",2020-06-05,"A","Random",8.37889958368964,10
"3998",2020-06-06,"A","Random",9.09648149620157,10
"3999",2020-06-07,"A","Random",8.7300733816431,10
"4000",2020-06-08,"A","Random",8.81347450319458,10
"4001",2020-06-09,"A","Random",9.17988261775305,10
"4002",2020-06-10,"A","Random",9.82929772531852,10
"4003",2020-06-11,"A","Random",9.56152504891654,10
"4004",2020-06-12,"A","Random",9.84453204192353,10
"4005",2020-06-13,"A","Random",8.91210994135107,10
"4006",2020-06-14,"A","Random",8.72773838650057,10
"4007",2020-06-15,"A","Random",8.82637382465707,10
"4008",2020-06-16,"A","Random",8.54336683165007,10
"4009",2020-06-17,"A","Random",7.25977093312416,10
"4010",2020-06-18,"A","Random",7.82578491913814,10
"4011",2020-06-19,"A","Random",8.02539079059366,10
"4012",2020-06-20,"A","Random",8.29316346699563,10
"4013",2020-06-21,"A","Random",7.92675535243716,10
"4014",2020-06-22,"A","Random",7.2773402448717,10
"4015",2020-06-23,"A","Random",7.07773437341618,10
"4016",2020-06-24,"A","Random",7.72714948098165,10
"4017",2020-06-25,"A","Random",7.2773402448717,10
"4018",2020-06-26,"A","Random",6.82753100876174,10
"4019",2020-06-27,"A","Random",6.17811590119628,10
"4020",2020-06-28,"A","Random",5.89510890818929,10
"4021",2020-06-29,"A","Random",5.04608792916831,10
"4022",2020-06-30,"A","Random",5.12948905071979,10
"4023",2020-07-01,"A","Random",5.22812448887628,10
"4024",2020-07-02,"A","Random",4.94511749586929,10
"4025",2020-07-03,"A","Random",5.22812448887628,10
"4026",2020-07-04,"A","Random",4.86171637431781,10
"4027",2020-07-05,"A","Random",4.21230126675234,10
"4028",2020-07-06,"A","Random",4.29570238830382,10
"4029",2020-07-07,"A","Random",4.57870938131081,10
"4030",2020-07-08,"A","Random",4.86171637431781,10
"4031",2020-07-09,"A","Random",5.42773036033179,10
"4032",2020-07-10,"A","Random",6.72656057546272,10
"4033",2020-07-11,"A","Random",6.36015246090425,10
"4034",2020-07-12,"A","Random",6.19335021780129,10
"4035",2020-07-13,"A","Random",7.11053800176874,10
"4036",2020-07-14,"A","Random",7.89294611632721,10
"4037",2020-07-15,"A","Random",8.54236122389267,10
"4038",2020-07-16,"A","Random",12.041975121517,10
"4039",2020-07-17,"A","Random",12.7747913506339,10
"4040",2020-07-18,"A","Random",13.1259651485874,10
"4041",2020-07-19,"A","Random",14.7421599255618,10
"4042",2020-07-20,"A","Random",15.1085680401203,10
"4043",2020-07-21,"A","Random",15.9007824884802,10
"4044",2020-07-22,"A","Random",17.2928201589641,10
"4045",2020-07-23,"A","Random",18.6594427218826,10
"4046",2020-07-24,"A","Random",21.3488984022404,10
"4047",2020-07-25,"A","Random",21.8737146313574,10
"4048",2020-07-26,"A","Random",24.0550006044603,10
"4049",2020-07-27,"A","Random",23.0780401440908,10
"4050",2020-07-28,"A","Random",25.3436500286307,10
"4051",2020-07-29,"A","Random",25.8582854667872,10
"4052",2020-07-30,"A","Random",28.6227481401521,10
"4053",2020-07-31,"A","Random",31.8528026989584,10
"4054",2020-08-01,"A","Random",33.6578742237013,10
"4055",2020-08-02,"A","Random",37.9635246810336,10
"4056",2020-08-03,"A","Random",40.3531851112955,10
"4057",2020-08-04,"A","Random",42.1092130833234,10
"4058",2020-08-05,"A","Random",44.3568791989568,10
"4059",2020-08-06,"A","Random",46.3556391969803,10
"4060",2020-08-07,"A","Random",50.1781605974641,10
"4061",2020-08-08,"A","Random",52.059793055698,10
"4062",2020-08-09,"A","Random",54.8999260130089,10
"4063",2020-08-10,"A","Random",59.1212525589042,10
"4064",2020-08-11,"A","Random",65.0057300545852,10
"4065",2020-08-12,"A","Random",68.2371968186486,10
"4066",2020-08-13,"A","Random",69.68436931559,10
"4067",2020-08-14,"A","Random",72.4646146382864,10
"4068",2020-08-15,"A","Random",79.1448061674881,10
"4069",2020-08-16,"A","Random",83.5921914405024,10
"4070",2020-08-17,"A","Random",89.7897701052415,10
"4071",2020-08-18,"A","Random",95.5286559899547,10
"4072",2020-08-19,"A","Random",99.9404453644431,10
"4073",2020-08-20,"A","Random",107.519134799895,10
"4074",2020-08-21,"A","Random",113.440720535255,10
"4075",2020-08-22,"A","Random",118.617265894682,10
"4076",2020-08-23,"A","Random",125.626830657645,10
"4077",2020-08-24,"A","Random",138.269275045191,10
"4078",2020-08-25,"A","Random",150.43918684255,10
"4079",2020-08-26,"A","Random",159.051151048153,10
"4080",2020-08-27,"A","Random",169.891026966561,10
"4081",2020-08-28,"A","Random",184.657186988924,10
"4082",2020-08-29,"A","Random",199.043889671206,10
"4083",2020-08-30,"A","Random",218.325112356159,10
"4084",2020-08-31,"A","Random",233.689565631669,10
"4085",2020-09-01,"A","Random",246.793237995186,10
"4086",2020-09-02,"A","Random",263.016202972725,10
"4087",2020-09-03,"A","Random",282.209729003,10
"4088",2020-09-04,"A","Random",306.601116904849,10
"4089",2020-09-05,"A","Random",323.017537633736,10
"4090",2020-09-06,"A","Random",347.619426166472,10
"4091",2020-09-07,"A","Random",373.133781815359,10
"4092",2020-09-08,"A","Random",394.934877684202,10
"4093",2020-09-09,"A","Random",418.321354370392,10
"4094",2020-09-10,"A","Random",444.660112677077,10
"4095",2020-09-11,"A","Random",479.465643903203,10
"4096",2020-09-12,"A","Random",522.888290500766,10
"4097",2020-09-13,"A","Random",562.221739686896,10
"4098",2020-09-14,"A","Random",601.833448421202,10
"4099",2020-09-15,"A","Random",636.045796870051,10
"4100",2020-09-16,"A","Random",689.361969294088,10
"4101",2020-09-17,"A","Random",742.303843783701,10
"4102",2020-09-18,"A","Random",801.459362986848,10
"4103",2020-09-19,"A","Random",865.5464720903,10
"4104",2020-09-20,"A","Random",929.169522744475,10
"4105",2020-09-21,"A","Random",994.21845525109,10
"4106",2020-09-22,"A","Random",1056.94691418167,10
"4107",2020-09-23,"A","Random",1130.67365759701,10
"4108",2020-09-24,"A","Random",1211.4767413369,10
"4109",2020-09-25,"A","Random",1294.2472003052,10
"4110",2020-09-26,"A","Random",1365.69217627772,10
"4111",2020-09-27,"A","Random",1445.53080345963,10
"4112",2020-09-28,"A","Random",1528.44407530089,10
"4113",2020-09-29,"A","Random",1617.84435973697,10
"4114",2020-09-30,"A","Random",1704.48354326858,10
"4115",2020-10-01,"A","Random",1810.20939367215,10
"4116",2020-10-02,"A","Random",1921.18181755155,10
"4117",2020-10-03,"A","Random",2036.02920583341,10
"4118",2020-10-04,"A","Random",2144.90792862828,10
"4119",2020-10-05,"A","Random",2259.63696176731,10
"4120",2020-10-06,"A","Random",2387.60987001053,10
"4121",2020-10-07,"A","Random",2526.20937419727,10
"4122",2020-10-08,"A","Random",2661.32646169471,10
"4123",2020-10-09,"A","Random",2806.48290516662,10
"4124",2020-10-10,"A","Random",2952.61214713217,10
"4125",2020-10-11,"A","Random",3116.44374587951,10
"4126",2020-10-12,"A","Random",3261.86656940223,10
"4127",2020-10-13,"A","Random",3455.43885219101,10
"4128",2020-10-14,"A","Random",3630.83125412951,10
"4129",2020-10-15,"A","Random",3825.80548733116,10
"4130",2020-10-16,"A","Random",4031.39293615603,10
"4131",2020-10-17,"A","Random",4228.70381389685,10
"4132",2020-10-18,"A","Random",4430.77214439022,10
"4133",2020-10-19,"A","Random",4632.48362306288,10
"4134",2020-10-20,"A","Random",4843.1221911188,10
"4135",2020-10-21,"A","Random",5064.00041593223,10
"4136",2020-10-22,"A","Random",5295.92196004565,10
"4137",2020-10-23,"A","Random",5545.41613637764,10
"4138",2020-10-24,"A","Random",5751.56745767858,10
"4139",2020-10-25,"A","Random",5982.15794864097,10
"4140",2020-10-26,"A","Random",6202.06596044765,10
"4141",2020-10-27,"A","Random",6414.48645971144,10
"4142",2020-10-28,"A","Random",6641.29362331547,10
"4143",2020-10-29,"A","Random",6864.75817808037,10
"4144",2020-10-30,"A","Random",7108.44064382909,10
"4145",2020-10-31,"A","Random",7313.2140190233,10
"4146",2020-11-01,"A","Random",7555.27287020611,10
"4147",2020-11-02,"A","Random",7775.70488126991,10
"4148",2020-11-03,"A","Random",7994.2704485254,10
"4149",2020-11-04,"A","Random",8190.66857984934,10
"4150",2020-11-05,"A","Random",8380.62774015368,10
"4151",2020-11-06,"A","Random",8572.45545807078,10
"4152",2020-11-07,"A","Random",8773.14464479277,10
"4153",2020-11-08,"A","Random",8947.58262826062,10
"4154",2020-11-09,"A","Random",9142.24711140323,10
"4155",2020-11-10,"A","Random",9293.05854360083,10
"4156",2020-11-11,"A","Random",9466.37053307076,10
"4157",2020-11-12,"A","Random",9599.3419748766,10
"4158",2020-11-13,"A","Random",9706.52206760624,10
"4159",2020-11-14,"A","Random",9796.85632416414,10
"4160",2020-11-15,"A","Random",9879.92134766807,10
"4161",2020-11-16,"A","Random",9974.09987971449,10
"4162",2020-11-17,"A","Random",9985.66348563354,10
"4163",2020-11-18,"A","Random",10003.4980256297,10
"4164",2020-11-19,"A","Random",10016.5967347834,10
"4165",2020-11-20,"A","Random",9991.11145444301,10
"4166",2020-11-21,"A","Random",9955.14451021508,10
"4167",2020-11-22,"A","Random",9863.39254262326,10
"4168",2020-11-23,"A","Random",9760.28475121003,10
"4169",2020-11-24,"A","Random",9672.43788295767,10
"4170",2020-11-25,"A","Random",9576.99976644649,10
"4171",2020-11-26,"A","Random",9458.18751267862,10
"4172",2020-11-27,"A","Random",9318.41002662071,10
"4173",2020-11-28,"A","Random",9217.05354072127,10
"4174",2020-11-29,"A","Random",9046.21569678984,10
"4175",2020-11-30,"A","Random",8885.84079818878,10
"4176",2020-12-01,"A","Random",8694.55695196662,10
"4177",2020-12-02,"A","Random",8508.961196422,10
"4178",2020-12-03,"A","Random",8339.2123143026,10
"4179",2020-12-04,"A","Random",8145.38486497595,10
"4180",2020-12-05,"A","Random",7935.39394775616,10
"4181",2020-12-06,"A","Random",7691.69918307207,10
"4182",2020-12-07,"A","Random",7480.44573029216,10
"4183",2020-12-08,"A","Random",7260.01400737462,10
"4184",2020-12-09,"A","Random",7026.77408616808,10
"4185",2020-12-10,"A","Random",6815.99311804422,10
"4186",2020-12-11,"A","Random",6582.78591827356,10
"4187",2020-12-12,"A","Random",6359.45225157892,10
"4188",2020-12-13,"A","Random",6133.62223537898,10
"4189",2020-12-14,"A","Random",5929.78339105644,10
"4190",2020-12-15,"A","Random",5704.56248878333,10
"4191",2020-12-16,"A","Random",5480.13956639516,10
"4192",2020-12-17,"A","Random",5299.97985643163,10
"4193",2020-12-18,"A","Random",5074.64204661859,10
"4194",2020-12-19,"A","Random",4863.99790771282,10
"4195",2020-12-20,"A","Random",4670.19883919823,10
"4196",2020-12-21,"A","Random",4482.81650238759,10
"4197",2020-12-22,"A","Random",4283.02080126475,10
"4198",2020-12-23,"A","Random",4106.42691395264,10
"4199",2020-12-24,"A","Random",3946.46106524107,10
"4200",2020-12-25,"A","Random",3766.25513595864,10
"4201",2020-03-01,"A","Random",0,11
"4202",2020-03-02,"A","Random",0,11
"4203",2020-03-03,"A","Random",0,11
"4204",2020-03-04,"A","Random",0.649415107565465,11
"4205",2020-03-05,"A","Random",0.649415107565465,11
"4206",2020-03-06,"A","Random",0.649415107565465,11
"4207",2020-03-07,"A","Random",0.649415107565465,11
"4208",2020-03-08,"A","Random",1.29883021513093,11
"4209",2020-03-09,"A","Random",1.58183720813792,11
"4210",2020-03-10,"A","Random",2.59766043026186,11
"4211",2020-03-11,"A","Random",3.16367441627585,11
"4212",2020-03-12,"A","Random",3.81308952384131,11
"4213",2020-03-13,"A","Random",4.67050463140678,11
"4214",2020-03-14,"A","Random",5.96933484653771,11
"4215",2020-03-15,"A","Random",6.98515806866165,11
"4216",2020-03-16,"A","Random",8.36738940534406,11
"4217",2020-03-17,"A","Random",9.65098530386998,11
"4218",2020-03-18,"A","Random",11.2175881954029,11
"4219",2020-03-19,"A","Random",11.6251940668584,11
"4220",2020-03-20,"A","Random",11.9916021814169,11
"4221",2020-03-21,"A","Random",12.5423818508258,11
"4222",2020-03-22,"A","Random",14.2419777493518,11
"4223",2020-03-23,"A","Random",15.1743998499242,11
"4224",2020-03-24,"A","Random",16.5482370580621,11
"4225",2020-03-25,"A","Random",18.6142410711465,11
"4226",2020-03-26,"A","Random",17.9495916469761,11
"4227",2020-03-27,"A","Random",18.5568033898871,11
"4228",2020-03-28,"A","Random",18.9796435779476,11
"4229",2020-03-29,"A","Random",19.7276941236696,11
"4230",2020-03-30,"A","Random",19.886102238228,11
"4231",2020-03-31,"A","Random",20.943123217249,11
"4232",2020-04-01,"A","Random",20.5169424262886,11
"4233",2020-04-02,"A","Random",20.8337586554055,11
"4234",2020-04-03,"A","Random",21.226130210256,11
"4235",2020-04-04,"A","Random",20.943123217249,11
"4236",2020-04-05,"A","Random",19.5363406455316,11
"4237",2020-04-06,"A","Random",20.3255889481506,11
"4238",2020-04-07,"A","Random",19.8429760836881,11
"4239",2020-04-08,"A","Random",19.0689620976741,11
"4240",2020-04-09,"A","Random",19.3451289026206,11
"4241",2020-04-10,"A","Random",19.994544010186,11
"4242",2020-04-11,"A","Random",22.1355550162774,11
"4243",2020-04-12,"A","Random",23.5344328748218,11
"4244",2020-04-13,"A","Random",23.6590317532704,11
"4245",2020-04-14,"A","Random",24.3168409893803,11
"4246",2020-04-15,"A","Random",25.5322700829598,11
"4247",2020-04-16,"A","Random",25.6318283110018,11
"4248",2020-04-17,"A","Random",27.5648393170932,11
"4249",2020-04-18,"A","Random",29.3462823966866,11
"4250",2020-04-19,"A","Random",30.8531126118175,11
"4251",2020-04-20,"A","Random",30.7863580121281,11
"4252",2020-04-21,"A","Random",30.5529429045626,11
"4253",2020-04-22,"A","Random",29.1864352998567,11
"4254",2020-04-23,"A","Random",30.7942359482866,11
