"","Time","scenario","summary_stat","incident_death","number"
"1",2020-03-01,"A","Median",0,0
"2",2020-03-02,"A","Median",0.018609785202864,0
"3",2020-03-03,"A","Median",0.030602792195871,0
"4",2020-03-04,"A","Median",0.0234846120466646,0
"5",2020-03-05,"A","Median",0.00536992840095465,0
"6",2020-03-06,"A","Median",0.0132398568019093,0
"7",2020-03-07,"A","Median",0.0288545404476192,0
"8",2020-03-08,"A","Median",0.0746560111012485,0
"9",2020-03-09,"A","Median",0,0
"10",2020-03-10,"A","Median",0.018609785202864,0
"11",2020-03-11,"A","Median",0.030602792195871,0
"12",2020-03-12,"A","Median",0.030602792195871,0
"13",2020-03-13,"A","Median",0,0
"14",2020-03-14,"A","Median",0.018609785202864,0
"15",2020-03-15,"A","Median",0.030602792195871,0
"16",2020-03-16,"A","Median",0.030602792195871,0
"17",2020-03-17,"A","Median",0,0
"18",2020-03-18,"A","Median",0.018609785202864,0
"19",2020-03-19,"A","Median",0.030602792195871,0
"20",2020-03-20,"A","Median",0.030602792195871,0
"21",2020-03-21,"A","Median",0.0502125773987349,0
"22",2020-03-22,"A","Median",0.0502125773987349,0
"23",2020-03-23,"A","Median",0.0502125773987349,0
"24",2020-03-24,"A","Median",0.136893368359187,0
"25",2020-03-25,"A","Median",0.136893368359187,0
"26",2020-03-26,"A","Median",0.155503153562051,0
"27",2020-03-27,"A","Median",0.155503153562051,0
"28",2020-03-28,"A","Median",0.156503153562051,0
"29",2020-03-29,"A","Median",0.155503153562051,0
"30",2020-03-30,"A","Median",0.155503153562051,0
"31",2020-03-31,"A","Median",0.155503153562051,0
"32",2020-04-01,"A","Median",0.155503153562051,0
"33",2020-04-02,"A","Median",0.155503153562051,0
"34",2020-04-03,"A","Median",0.163498491557389,0
"35",2020-04-04,"A","Median",0.163498491557389,0
"36",2020-04-05,"A","Median",0.163498491557389,0
"37",2020-04-06,"A","Median",0.164498491557389,0
"38",2020-04-07,"A","Median",0.164498491557389,0
"39",2020-04-08,"A","Median",0.164498491557389,0
"40",2020-04-09,"A","Median",0.164498491557389,0
"41",2020-04-10,"A","Median",0.164498491557389,0
"42",2020-04-11,"A","Median",0.183108276760253,0
"43",2020-04-12,"A","Median",0.183108276760253,0
"44",2020-04-13,"A","Median",0.183108276760253,0
"45",2020-04-14,"A","Median",0.187105945757922,0
"46",2020-04-15,"A","Median",0.191103614755591,0
"47",2020-04-16,"A","Median",0.191103614755591,0
"48",2020-04-17,"A","Median",0.172493829552727,0
"49",2020-04-18,"A","Median",0.191103614755591,0
"50",2020-04-19,"A","Median",0.172493829552727,0
"51",2020-04-20,"A","Median",0.172493829552727,0
"52",2020-04-21,"A","Median",0.172493829552727,0
"53",2020-04-22,"A","Median",0.172493829552727,0
"54",2020-04-23,"A","Median",0.172493829552727,0
"55",2020-04-24,"A","Median",0.172493829552727,0
"56",2020-04-25,"A","Median",0.172493829552727,0
"57",2020-04-26,"A","Median",0.172493829552727,0
"58",2020-04-27,"A","Median",0.176491498550396,0
"59",2020-04-28,"A","Median",0.176491498550396,0
"60",2020-04-29,"A","Median",0.180489167548065,0
"61",2020-04-30,"A","Median",0.176491498550396,0
"62",2020-05-01,"A","Median",0.180489167548065,0
"63",2020-05-02,"A","Median",0.180489167548065,0
"64",2020-05-03,"A","Median",0.180489167548065,0
"65",2020-05-04,"A","Median",0.199098952750929,0
"66",2020-05-05,"A","Median",0.180489167548065,0
"67",2020-05-06,"A","Median",0.199098952750929,0
"68",2020-05-07,"A","Median",0.199098952750929,0
"69",2020-05-08,"A","Median",0.199098952750929,0
"70",2020-05-09,"A","Median",0.199098952750929,0
"71",2020-05-10,"A","Median",0.199098952750929,0
"72",2020-05-11,"A","Median",0.203096621748598,0
"73",2020-05-12,"A","Median",0.203096621748598,0
"74",2020-05-13,"A","Median",0.199098952750929,0
"75",2020-05-14,"A","Median",0.203096621748598,0
"76",2020-05-15,"A","Median",0.203096621748598,0
"77",2020-05-16,"A","Median",0.203096621748598,0
"78",2020-05-17,"A","Median",0.203096621748598,0
"79",2020-05-18,"A","Median",0.203096621748598,0
"80",2020-05-19,"A","Median",0.207094290746267,0
"81",2020-05-20,"A","Median",0.203096621748598,0
"82",2020-05-21,"A","Median",0.203096621748598,0
"83",2020-05-22,"A","Median",0.203096621748598,0
"84",2020-05-23,"A","Median",0.207094290746267,0
"85",2020-05-24,"A","Median",0.225704075949131,0
"86",2020-05-25,"A","Median",0.211091959743936,0
"87",2020-05-26,"A","Median",0.2297017449468,0
"88",2020-05-27,"A","Median",0.207094290746267,0
"89",2020-05-28,"A","Median",0.2307017449468,0
"90",2020-05-29,"A","Median",0.209093707995684,0
"91",2020-05-30,"A","Median",0.234699413944469,0
"92",2020-05-31,"A","Median",0.2307017449468,0
"93",2020-06-01,"A","Median",0.234699413944469,0
"94",2020-06-02,"A","Median",0.234699413944469,0
"95",2020-06-03,"A","Median",0.234699413944469,0
"96",2020-06-04,"A","Median",0.234699413944469,0
"97",2020-06-05,"A","Median",0.234699413944469,0
"98",2020-06-06,"A","Median",0.234699413944469,0
"99",2020-06-07,"A","Median",0.234699413944469,0
"100",2020-06-08,"A","Median",0.234699413944469,0
"101",2020-06-09,"A","Median",0.234699413944469,0
"102",2020-06-10,"A","Median",0.234699413944469,0
"103",2020-06-11,"A","Median",0.235698831193886,0
"104",2020-06-12,"A","Median",0.234699413944469,0
"105",2020-06-13,"A","Median",0.253309199147333,0
"106",2020-06-14,"A","Median",0.253309199147333,0
"107",2020-06-15,"A","Median",0.234699413944469,0
"108",2020-06-16,"A","Median",0.257306868145002,0
"109",2020-06-17,"A","Median",0.243349529242854,0
"110",2020-06-18,"A","Median",0.257306868145002,0
"111",2020-06-19,"A","Median",0.257306868145002,0
"112",2020-06-20,"A","Median",0.257306868145002,0
"113",2020-06-21,"A","Median",0.257306868145002,0
"114",2020-06-22,"A","Median",0.258306868145002,0
"115",2020-06-23,"A","Median",0.258306868145002,0
"116",2020-06-24,"A","Median",0.257306868145002,0
"117",2020-06-25,"A","Median",0.258306868145002,0
"118",2020-06-26,"A","Median",0.258306868145002,0
"119",2020-06-27,"A","Median",0.258306868145002,0
"120",2020-06-28,"A","Median",0.258306868145002,0
"121",2020-06-29,"A","Median",0.258306868145002,0
"122",2020-06-30,"A","Median",0.258306868145002,0
"123",2020-07-01,"A","Median",0.262304537142671,0
"124",2020-07-02,"A","Median",0.258306868145002,0
"125",2020-07-03,"A","Median",0.262304537142671,0
"126",2020-07-04,"A","Median",0.259306285394419,0
"127",2020-07-05,"A","Median",0.262304537142671,0
"128",2020-07-06,"A","Median",0.258306868145002,0
"129",2020-07-07,"A","Median",0.280914322345535,0
"130",2020-07-08,"A","Median",0.280914322345535,0
"131",2020-07-09,"A","Median",0.280914322345535,0
"132",2020-07-10,"A","Median",0.280914322345535,0
"133",2020-07-11,"A","Median",0.262304537142671,0
"134",2020-07-12,"A","Median",0.280914322345535,0
"135",2020-07-13,"A","Median",0.262304537142671,0
"136",2020-07-14,"A","Median",0.284911991343204,0
"137",2020-07-15,"A","Median",0.284911991343204,0
"138",2020-07-16,"A","Median",0.282913739594952,0
"139",2020-07-17,"A","Median",0.284911991343204,0
"140",2020-07-18,"A","Median",0.542708052070901,0
"141",2020-07-19,"A","Median",0.683220529642276,0
"142",2020-07-20,"A","Median",0.749045223246206,0
"143",2020-07-21,"A","Median",0.792262462649603,0
"144",2020-07-22,"A","Median",0.939770278216316,0
"145",2020-07-23,"A","Median",1.07432075488088,0
"146",2020-07-24,"A","Median",1.13455574572367,0
"147",2020-07-25,"A","Median",1.26539103254794,0
"148",2020-07-26,"A","Median",1.45011841852038,0
"149",2020-07-27,"A","Median",1.59291423318029,0
"150",2020-07-28,"A","Median",1.74251668869337,0
"151",2020-07-29,"A","Median",1.84556153545361,0
"152",2020-07-30,"A","Median",1.99688112040158,0
"153",2020-07-31,"A","Median",2.19778683023286,0
"154",2020-08-01,"A","Median",2.38189568974369,0
"155",2020-08-02,"A","Median",2.59123052991667,0
"156",2020-08-03,"A","Median",2.83988102112348,0
"157",2020-08-04,"A","Median",3.11132536506008,0
"158",2020-08-05,"A","Median",3.44300420092663,0
"159",2020-08-06,"A","Median",3.75925731911725,0
"160",2020-08-07,"A","Median",4.11379216850259,0
"161",2020-08-08,"A","Median",4.59091899014918,0
"162",2020-08-09,"A","Median",4.9007417286592,0
"163",2020-08-10,"A","Median",5.42202188066845,0
"164",2020-08-11,"A","Median",5.84397489810292,0
"165",2020-08-12,"A","Median",6.38202338430214,0
"166",2020-08-13,"A","Median",7.04537642642001,0
"167",2020-08-14,"A","Median",7.72409468983883,0
"168",2020-08-15,"A","Median",8.53992991275643,0
"169",2020-08-16,"A","Median",9.11588783200471,0
"170",2020-08-17,"A","Median",10.0347299025894,0
"171",2020-08-18,"A","Median",10.9021775754129,0
"172",2020-08-19,"A","Median",11.7347520336395,0
"173",2020-08-20,"A","Median",12.9389018137048,0
"174",2020-08-21,"A","Median",14.0278640912419,0
"175",2020-08-22,"A","Median",15.4062754332406,0
"176",2020-08-23,"A","Median",16.5659813457109,0
"177",2020-08-24,"A","Median",17.7826863259477,0
"178",2020-08-25,"A","Median",19.6251786648791,0
"179",2020-08-26,"A","Median",21.0960641682505,0
"180",2020-08-27,"A","Median",22.6679588590134,0
"181",2020-08-28,"A","Median",24.5896437190326,0
"182",2020-08-29,"A","Median",26.5749695126988,0
"183",2020-08-30,"A","Median",28.8955561941194,0
"184",2020-08-31,"A","Median",30.6219054825984,0
"185",2020-09-01,"A","Median",32.5185298201118,0
"186",2020-09-02,"A","Median",34.4588676767928,0
"187",2020-09-03,"A","Median",37.3824724733386,0
"188",2020-09-04,"A","Median",40.1345747995061,0
"189",2020-09-05,"A","Median",42.6741577277828,0
"190",2020-09-06,"A","Median",45.2104160106037,0
"191",2020-09-07,"A","Median",47.5239280245512,0
"192",2020-09-08,"A","Median",50.3275448127914,0
"193",2020-09-09,"A","Median",52.8880540327726,0
"194",2020-09-10,"A","Median",55.1903081443336,0
"195",2020-09-11,"A","Median",57.6922965140384,0
"196",2020-09-12,"A","Median",59.2933591395828,0
"197",2020-09-13,"A","Median",61.3780906161362,0
"198",2020-09-14,"A","Median",62.6511103894757,0
"199",2020-09-15,"A","Median",63.7779522714637,0
"200",2020-09-16,"A","Median",64.8980907095328,0
"201",2020-09-17,"A","Median",65.6888329822356,0
"202",2020-09-18,"A","Median",65.8057038462411,0
"203",2020-09-19,"A","Median",66.2677195258408,0
"204",2020-09-20,"A","Median",66.7535607308448,0
"205",2020-09-21,"A","Median",67.2485518083561,0
"206",2020-09-22,"A","Median",67.0266365807092,0
"207",2020-09-23,"A","Median",67.0161361141858,0
"208",2020-09-24,"A","Median",66.6128881046512,0
"209",2020-09-25,"A","Median",66.4509322094128,0
"210",2020-09-26,"A","Median",66.4840332620789,0
"211",2020-09-27,"A","Median",65.7702522850466,0
"212",2020-09-28,"A","Median",65.1434736028318,0
"213",2020-09-29,"A","Median",65.106809400273,0
"214",2020-09-30,"A","Median",63.9076911252067,0
"215",2020-10-01,"A","Median",63.2022056416508,0
"216",2020-10-02,"A","Median",62.1922529507863,0
"217",2020-10-03,"A","Median",61.9601424331201,0
"218",2020-10-04,"A","Median",61.6017024751943,0
"219",2020-10-05,"A","Median",60.1924701772362,0
"220",2020-10-06,"A","Median",59.4037065403634,0
"221",2020-10-07,"A","Median",59.1916695570586,0
"222",2020-10-08,"A","Median",57.9754112647967,0
"223",2020-10-09,"A","Median",57.3511981908896,0
"224",2020-10-10,"A","Median",56.6710689121953,0
"225",2020-10-11,"A","Median",56.1081003120937,0
"226",2020-10-12,"A","Median",55.8232193268367,0
"227",2020-10-13,"A","Median",54.921550666593,0
"228",2020-10-14,"A","Median",53.9914940727564,0
"229",2020-10-15,"A","Median",53.2843242979412,0
"230",2020-10-16,"A","Median",52.7352246069869,0
"231",2020-10-17,"A","Median",52.0632441705848,0
"232",2020-10-18,"A","Median",51.2292723621961,0
"233",2020-10-19,"A","Median",50.8634547584729,0
"234",2020-10-20,"A","Median",50.0003857853293,0
"235",2020-10-21,"A","Median",49.2977813278472,0
"236",2020-10-22,"A","Median",48.6798473764885,0
"237",2020-10-23,"A","Median",47.9274643576863,0
"238",2020-10-24,"A","Median",47.5550589069588,0
"239",2020-10-25,"A","Median",47.1363797760395,0
"240",2020-10-26,"A","Median",46.6533057721138,0
"241",2020-10-27,"A","Median",46.2775610100328,0
"242",2020-10-28,"A","Median",45.793842513641,0
"243",2020-10-29,"A","Median",45.2289670613558,0
"244",2020-10-30,"A","Median",44.9605185543274,0
"245",2020-10-31,"A","Median",44.3752598217317,0
"246",2020-11-01,"A","Median",43.7118487819167,0
"247",2020-11-02,"A","Median",43.2665960842466,0
"248",2020-11-03,"A","Median",42.5658672537382,0
"249",2020-11-04,"A","Median",42.3282380619226,0
"250",2020-11-05,"A","Median",41.802517911984,0
"251",2020-11-06,"A","Median",40.8778755460237,0
"252",2020-11-07,"A","Median",40.6348046918647,0
"253",2020-11-08,"A","Median",39.8227176368576,0
"254",2020-11-09,"A","Median",39.1972130648904,0
"255",2020-11-10,"A","Median",38.6092671272827,0
"256",2020-11-11,"A","Median",38.1520145782292,0
"257",2020-11-12,"A","Median",37.3361572170481,0
"258",2020-11-13,"A","Median",37.0325714152341,0
"259",2020-11-14,"A","Median",35.7000641262433,0
"260",2020-11-15,"A","Median",34.5555645390554,0
"261",2020-11-16,"A","Median",34.1696337698529,0
"262",2020-11-17,"A","Median",33.1171773974007,0
"263",2020-11-18,"A","Median",32.5126247796858,0
"264",2020-11-19,"A","Median",31.6375263249755,0
"265",2020-11-20,"A","Median",30.5797580993043,0
"266",2020-11-21,"A","Median",29.717531379048,0
"267",2020-11-22,"A","Median",28.584172647928,0
"268",2020-11-23,"A","Median",27.5313382897189,0
"269",2020-11-24,"A","Median",26.5298672156794,0
"270",2020-11-25,"A","Median",25.6394123560426,0
"271",2020-11-26,"A","Median",24.997498269652,0
"272",2020-11-27,"A","Median",23.5749343713842,0
"273",2020-11-28,"A","Median",22.8653875849704,0
"274",2020-11-29,"A","Median",21.4420656166407,0
"275",2020-11-30,"A","Median",21.094662308036,0
"276",2020-12-01,"A","Median",19.9476946172549,0
"277",2020-12-02,"A","Median",19.1297078059677,0
"278",2020-12-03,"A","Median",18.2083912539229,0
"279",2020-12-04,"A","Median",17.6327997214768,0
"280",2020-12-05,"A","Median",16.7486101233236,0
"281",2020-12-06,"A","Median",15.6292201212737,0
"282",2020-12-07,"A","Median",15.3372186699605,0
"283",2020-12-08,"A","Median",14.5253750133542,0
"284",2020-12-09,"A","Median",13.6764156340706,0
"285",2020-12-10,"A","Median",13.2073333641316,0
"286",2020-12-11,"A","Median",12.3763623298364,0
"287",2020-12-12,"A","Median",11.8520789888937,0
"288",2020-12-13,"A","Median",11.1075371135344,0
"289",2020-12-14,"A","Median",10.6454832434986,0
"290",2020-12-15,"A","Median",9.99689553798008,0
"291",2020-12-16,"A","Median",9.22668512929468,0
"292",2020-12-17,"A","Median",8.88241514998526,0
"293",2020-12-18,"A","Median",8.6267368092363,0
"294",2020-12-19,"A","Median",8.12846184427535,0
"295",2020-12-20,"A","Median",7.73089786987819,0
"296",2020-12-21,"A","Median",7.36402739698579,0
"297",2020-12-22,"A","Median",6.88495829785582,0
"298",2020-12-23,"A","Median",6.67352512989013,0
"299",2020-12-24,"A","Median",6.25635073609123,0
"300",2020-12-25,"A","Median",5.69648065512518,0
"301",2020-03-01,"B","Median",0,0
"302",2020-03-02,"B","Median",0.018609785202864,0
"303",2020-03-03,"B","Median",0.026605123198202,0
"304",2020-03-04,"B","Median",0.0234846120466646,0
"305",2020-03-05,"B","Median",0.00536992840095465,0
"306",2020-03-06,"B","Median",0.0132398568019093,0
"307",2020-03-07,"B","Median",0.0260223726154514,0
"308",2020-03-08,"B","Median",0.0773333160657875,0
"309",2020-03-09,"B","Median",0,0
"310",2020-03-10,"B","Median",0.018609785202864,0
"311",2020-03-11,"B","Median",0.026605123198202,0
"312",2020-03-12,"B","Median",0.030602792195871,0
"313",2020-03-13,"B","Median",0,0
"314",2020-03-14,"B","Median",0.018609785202864,0
"315",2020-03-15,"B","Median",0.026605123198202,0
"316",2020-03-16,"B","Median",0.030602792195871,0
"317",2020-03-17,"B","Median",0,0
"318",2020-03-18,"B","Median",0.018609785202864,0
"319",2020-03-19,"B","Median",0.026605123198202,0
"320",2020-03-20,"B","Median",0.030602792195871,0
"321",2020-03-21,"B","Median",0.0502125773987349,0
"322",2020-03-22,"B","Median",0.136893368359187,0
"323",2020-03-23,"B","Median",0.136893368359187,0
"324",2020-03-24,"B","Median",0.136893368359187,0
"325",2020-03-25,"B","Median",0.136893368359187,0
"326",2020-03-26,"B","Median",0.155503153562051,0
"327",2020-03-27,"B","Median",0.155503153562051,0
"328",2020-03-28,"B","Median",0.156503153562051,0
"329",2020-03-29,"B","Median",0.156503153562051,0
"330",2020-03-30,"B","Median",0.155503153562051,0
"331",2020-03-31,"B","Median",0.155503153562051,0
"332",2020-04-01,"B","Median",0.155503153562051,0
"333",2020-04-02,"B","Median",0.155503153562051,0
"334",2020-04-03,"B","Median",0.163498491557389,0
"335",2020-04-04,"B","Median",0.164498491557389,0
"336",2020-04-05,"B","Median",0.164498491557389,0
"337",2020-04-06,"B","Median",0.164498491557389,0
"338",2020-04-07,"B","Median",0.164498491557389,0
"339",2020-04-08,"B","Median",0.164498491557389,0
"340",2020-04-09,"B","Median",0.164498491557389,0
"341",2020-04-10,"B","Median",0.183108276760253,0
"342",2020-04-11,"B","Median",0.183108276760253,0
"343",2020-04-12,"B","Median",0.183108276760253,0
"344",2020-04-13,"B","Median",0.183108276760253,0
"345",2020-04-14,"B","Median",0.183108276760253,0
"346",2020-04-15,"B","Median",0.187105945757922,0
"347",2020-04-16,"B","Median",0.172493829552727,0
"348",2020-04-17,"B","Median",0.172493829552727,0
"349",2020-04-18,"B","Median",0.172493829552727,0
"350",2020-04-19,"B","Median",0.172493829552727,0
"351",2020-04-20,"B","Median",0.172493829552727,0
"352",2020-04-21,"B","Median",0.172493829552727,0
"353",2020-04-22,"B","Median",0.172493829552727,0
"354",2020-04-23,"B","Median",0.172493829552727,0
"355",2020-04-24,"B","Median",0.172493829552727,0
"356",2020-04-25,"B","Median",0.172493829552727,0
"357",2020-04-26,"B","Median",0.176491498550396,0
"358",2020-04-27,"B","Median",0.176491498550396,0
"359",2020-04-28,"B","Median",0.176491498550396,0
"360",2020-04-29,"B","Median",0.199098952750929,0
"361",2020-04-30,"B","Median",0.19510128375326,0
"362",2020-05-01,"B","Median",0.199098952750929,0
"363",2020-05-02,"B","Median",0.199098952750929,0
"364",2020-05-03,"B","Median",0.203096621748598,0
"365",2020-05-04,"B","Median",0.199098952750929,0
"366",2020-05-05,"B","Median",0.203096621748598,0
"367",2020-05-06,"B","Median",0.200098952750929,0
"368",2020-05-07,"B","Median",0.226704075949131,0
"369",2020-05-08,"B","Median",0.222706406951462,0
"370",2020-05-09,"B","Median",0.226704075949131,0
"371",2020-05-10,"B","Median",0.226704075949131,0
"372",2020-05-11,"B","Median",0.222706406951462,0
"373",2020-05-12,"B","Median",0.226704075949131,0
"374",2020-05-13,"B","Median",0.226704075949131,0
"375",2020-05-14,"B","Median",0.245313861151995,0
"376",2020-05-15,"B","Median",0.246313861151995,0
"377",2020-05-16,"B","Median",0.250311530149664,0
"378",2020-05-17,"B","Median",0.250311530149664,0
"379",2020-05-18,"B","Median",0.268921315352528,0
"380",2020-05-19,"B","Median",0.272918984350197,0
"381",2020-05-20,"B","Median",0.272918984350197,0
"382",2020-05-21,"B","Median",0.364597444308318,0
"383",2020-05-22,"B","Median",0.383207229511182,0
"384",2020-05-23,"B","Median",0.383207229511182,0
"385",2020-05-24,"B","Median",0.383207229511182,0
"386",2020-05-25,"B","Median",0.387204898508851,0
"387",2020-05-26,"B","Median",0.405814683711715,0
"388",2020-05-27,"B","Median",0.429422137912247,0
"389",2020-05-28,"B","Median",0.433419806909916,0
"390",2020-05-29,"B","Median",0.536712131324981,0
"391",2020-05-30,"B","Median",0.543708052070901,0
"392",2020-05-31,"B","Median",0.563317254523183,0
"393",2020-06-01,"B","Median",0.585925291474298,0
"394",2020-06-02,"B","Median",0.589922960471967,0
"395",2020-06-03,"B","Median",0.594920629469636,0
"396",2020-06-04,"B","Median",0.722818659833485,0
"397",2020-06-05,"B","Median",0.722818659833485,0
"398",2020-06-06,"B","Median",0.750423783031687,0
"399",2020-06-07,"B","Median",0.769033568234551,0
"400",2020-06-08,"B","Median",0.77403123723222,0
"401",2020-06-09,"B","Median",0.791641022435084,0
"402",2020-06-10,"B","Median",0.820246145633286,0
"403",2020-06-11,"B","Median",0.926536721796602,0
"404",2020-06-12,"B","Median",0.975999299195337,0
"405",2020-06-13,"B","Median",1.01796653859873,0
"406",2020-06-14,"B","Median",1.10564732955919,0
"407",2020-06-15,"B","Median",1.17047202316312,0
"408",2020-06-16,"B","Median",1.17946736115845,0
"409",2020-06-17,"B","Median",1.29340805262015,0
"410",2020-06-18,"B","Median",1.35458029992337,0
"411",2020-06-19,"B","Median",1.3781877541239,0
"412",2020-06-20,"B","Median",1.42440266252497,0
"413",2020-06-21,"B","Median",1.52007879148076,0
"414",2020-06-22,"B","Median",1.6635889380498,0
"415",2020-06-23,"B","Median",1.72841363165373,0
"416",2020-06-24,"B","Median",1.82408976060952,0
"417",2020-06-25,"B","Median",1.87130466901059,0
"418",2020-06-26,"B","Median",1.95398914781738,0
"419",2020-06-27,"B","Median",1.96398448581272,0
"420",2020-06-28,"B","Median",2.09763018517424,0
"421",2020-06-29,"B","Median",2.25478811603933,0
"422",2020-06-30,"B","Median",2.29735057813968,0
"423",2020-07-01,"B","Median",2.513680756308,0
"424",2020-07-02,"B","Median",2.64357878667185,0
"425",2020-07-03,"B","Median",2.83059125798456,0
"426",2020-07-04,"B","Median",2.99945711050239,0
"427",2020-07-05,"B","Median",3.19852272616479,0
"428",2020-07-06,"B","Median",3.31923951891689,0
"429",2020-07-07,"B","Median",3.60657795930321,0
"430",2020-07-08,"B","Median",3.69866255340839,0
"431",2020-07-09,"B","Median",4.03948870704757,0
"432",2020-07-10,"B","Median",4.13757155290101,0
"433",2020-07-11,"B","Median",4.39352635395866,0
"434",2020-07-12,"B","Median",4.55861921028185,0
"435",2020-07-13,"B","Median",4.98487634622433,0
"436",2020-07-14,"B","Median",5.1470319460871,0
"437",2020-07-15,"B","Median",5.51146457976849,0
"438",2020-07-16,"B","Median",5.58703694237009,0
"439",2020-07-17,"B","Median",5.86684717419596,0
"440",2020-07-18,"B","Median",6.87892900759657,0
"441",2020-07-19,"B","Median",7.89463130705338,0
"442",2020-07-20,"B","Median",8.77319697503628,0
"443",2020-07-21,"B","Median",9.65316095861752,0
"444",2020-07-22,"B","Median",10.7956382161991,0
"445",2020-07-23,"B","Median",11.7649089443433,0
"446",2020-07-24,"B","Median",12.850217334898,0
"447",2020-07-25,"B","Median",13.9331221136508,0
"448",2020-07-26,"B","Median",15.1309683579587,0
"449",2020-07-27,"B","Median",16.3447366644857,0
"450",2020-07-28,"B","Median",17.6949359470573,0
"451",2020-07-29,"B","Median",19.2267656446526,0
"452",2020-07-30,"B","Median",20.780394882589,0
"453",2020-07-31,"B","Median",22.3063304837346,0
"454",2020-08-01,"B","Median",24.4695391072646,0
"455",2020-08-02,"B","Median",25.9021759737387,0
"456",2020-08-03,"B","Median",27.8794780485651,0
"457",2020-08-04,"B","Median",30.2471259427472,0
"458",2020-08-05,"B","Median",31.8575646451933,0
"459",2020-08-06,"B","Median",34.4077252858686,0
"460",2020-08-07,"B","Median",36.3806851916455,0
"461",2020-08-08,"B","Median",39.0294652129184,0
"462",2020-08-09,"B","Median",41.1783450058834,0
"463",2020-08-10,"B","Median",43.7772436159333,0
"464",2020-08-11,"B","Median",46.6094911811975,0
"465",2020-08-12,"B","Median",48.9783807508461,0
"466",2020-08-13,"B","Median",51.6605560324197,0
"467",2020-08-14,"B","Median",53.7914445081232,0
"468",2020-08-15,"B","Median",56.5883161451024,0
"469",2020-08-16,"B","Median",59.0153553643392,0
"470",2020-08-17,"B","Median",61.2403821612482,0
"471",2020-08-18,"B","Median",63.0399579404876,0
"472",2020-08-19,"B","Median",65.2154350588111,0
"473",2020-08-20,"B","Median",66.2183887728189,0
"474",2020-08-21,"B","Median",67.6324564634797,0
"475",2020-08-22,"B","Median",68.0284126603124,0
"476",2020-08-23,"B","Median",68.6060086737572,0
"477",2020-08-24,"B","Median",69.0879752068869,0
"478",2020-08-25,"B","Median",68.9344239727244,0
"479",2020-08-26,"B","Median",69.0411632042381,0
"480",2020-08-27,"B","Median",68.5299990476232,0
"481",2020-08-28,"B","Median",68.178468277492,0
"482",2020-08-29,"B","Median",68.2150321566067,0
"483",2020-08-30,"B","Median",67.7289497443097,0
"484",2020-08-31,"B","Median",67.5196370424002,0
"485",2020-09-01,"B","Median",66.6072637847233,0
"486",2020-09-02,"B","Median",65.7805694108017,0
"487",2020-09-03,"B","Median",64.8395407154921,0
"488",2020-09-04,"B","Median",64.3175067917988,0
"489",2020-09-05,"B","Median",63.4777889464371,0
"490",2020-09-06,"B","Median",62.4300497358092,0
"491",2020-09-07,"B","Median",61.7426425751833,0
"492",2020-09-08,"B","Median",60.7265932533295,0
"493",2020-09-09,"B","Median",60.0663624769679,0
"494",2020-09-10,"B","Median",59.2502386722065,0
"495",2020-09-11,"B","Median",58.5701411500245,0
"496",2020-09-12,"B","Median",57.7934621712225,0
"497",2020-09-13,"B","Median",57.0927804986045,0
"498",2020-09-14,"B","Median",56.2251755821895,0
"499",2020-09-15,"B","Median",55.9087559565685,0
"500",2020-09-16,"B","Median",55.2289055854124,0
"501",2020-09-17,"B","Median",54.6115441033472,0
"502",2020-09-18,"B","Median",53.9719095309128,0
"503",2020-09-19,"B","Median",53.193364631832,0
"504",2020-09-20,"B","Median",52.7658123124465,0
"505",2020-09-21,"B","Median",52.2083670161096,0
"506",2020-09-22,"B","Median",51.7007311518929,0
"507",2020-09-23,"B","Median",50.8804030294874,0
"508",2020-09-24,"B","Median",50.3551904419758,0
"509",2020-09-25,"B","Median",50.0345555750662,0
"510",2020-09-26,"B","Median",49.1088985698342,0
"511",2020-09-27,"B","Median",48.7049715976333,0
"512",2020-09-28,"B","Median",47.9214487529783,0
"513",2020-09-29,"B","Median",47.3543946368748,0
"514",2020-09-30,"B","Median",46.7023994403652,0
"515",2020-10-01,"B","Median",46.451747867495,0
"516",2020-10-02,"B","Median",45.5952627181584,0
"517",2020-10-03,"B","Median",45.0571455019604,0
"518",2020-10-04,"B","Median",44.6108898478111,0
"519",2020-10-05,"B","Median",44.0178913398822,0
"520",2020-10-06,"B","Median",43.3888160659322,0
"521",2020-10-07,"B","Median",42.9528726476876,0
"522",2020-10-08,"B","Median",42.1254627249074,0
"523",2020-10-09,"B","Median",41.5947169165344,0
"524",2020-10-10,"B","Median",40.9429975461347,0
"525",2020-10-11,"B","Median",40.2415777713195,0
"526",2020-10-12,"B","Median",39.2877013870246,0
"527",2020-10-13,"B","Median",39.0510050221191,0
"528",2020-10-14,"B","Median",37.991090919357,0
"529",2020-10-15,"B","Median",37.278271611994,0
"530",2020-10-16,"B","Median",36.4392369011125,0
"531",2020-10-17,"B","Median",35.3505323582863,0
"532",2020-10-18,"B","Median",34.3522177774122,0
"533",2020-10-19,"B","Median",33.4653531281715,0
"534",2020-10-20,"B","Median",32.6920266917022,0
"535",2020-10-21,"B","Median",31.9259072351169,0
"536",2020-10-22,"B","Median",30.6393839391431,0
"537",2020-10-23,"B","Median",29.643726434185,0
"538",2020-10-24,"B","Median",28.6195892653269,0
"539",2020-10-25,"B","Median",27.2967521504088,0
